asset,filename,shot_id,trace_start,trace_end,n_traces,n_labeled,n_unlabeled,label_coverage,first_break_min_ms,first_break_max_ms,first_break_mean_ms,first_break_median_ms,source_x,source_y,usable
Sudbury,preprocessed_Sudbury3D.hdf,691,1114959,1116722,1763,299,1464,0.16959727736812252,122.0,405.0,297.2006688963211,307.0,46406181.0,515202500.0,False
Sudbury,preprocessed_Sudbury3D.hdf,692,1116722,1118485,1763,299,1464,0.16959727736812252,118.0,399.0,292.3010033444816,303.0,46402450.0,515205200.0,False
Sudbury,preprocessed_Sudbury3D.hdf,693,1118485,1120248,1763,299,1464,0.16959727736812252,114.0,391.0,284.7959866220736,297.0,46397009.0,515207900.0,False
Sudbury,preprocessed_Sudbury3D.hdf,694,1120248,1122011,1763,299,1464,0.16959727736812252,112.0,387.0,278.6655518394649,289.0,46391109.0,515210900.0,False
Sudbury,preprocessed_Sudbury3D.hdf,695,1122011,1123774,1763,300,1463,0.17016449234259784,34.0,196.0,124.39666666666666,125.0,46252718.0,515119650.0,False
Sudbury,preprocessed_Sudbury3D.hdf,696,1123774,1125537,1763,299,1464,0.16959727736812252,114.0,385.0,277.1705685618729,287.0,46388781.0,515215300.0,False
Sudbury,preprocessed_Sudbury3D.hdf,697,1125537,1127300,1763,300,1463,0.17016449234259784,18.0,201.0,126.50333333333333,128.0,46183731.0,515041600.0,False
Sudbury,preprocessed_Sudbury3D.hdf,698,1127300,1129063,1763,300,1463,0.17016449234259784,38.0,196.0,124.44,126.5,46254840.0,515125750.0,False
Sudbury,preprocessed_Sudbury3D.hdf,699,1129063,1130826,1763,300,1463,0.17016449234259784,22.0,202.0,127.09,127.5,46179700.0,515041000.0,False
Sudbury,preprocessed_Sudbury3D.hdf,700,1130826,1132589,1763,299,1464,0.16959727736812252,120.0,385.0,279.2006688963211,286.0,46388350.0,515219950.0,False
Sudbury,preprocessed_Sudbury3D.hdf,701,1132589,1134352,1763,279,1484,0.158252977878616,39.0,196.0,125.16487455197132,126.0,46245750.0,515129000.0,False
Sudbury,preprocessed_Sudbury3D.hdf,702,1134352,1136115,1763,0,1763,0.0,,,,,46173359.0,515040550.0,False
Sudbury,preprocessed_Sudbury3D.hdf,703,1136115,1137878,1763,299,1464,0.16959727736812252,122.0,384.0,277.59866220735785,283.0,46386218.0,515224300.0,False
Sudbury,preprocessed_Sudbury3D.hdf,704,1137878,1139641,1763,300,1463,0.17016449234259784,24.0,187.0,125.66,130.5,46239009.0,515129800.0,False
Sudbury,preprocessed_Sudbury3D.hdf,705,1139641,1141404,1763,299,1464,0.16959727736812252,135.0,388.0,285.81605351170566,290.0,46387040.0,515230100.0,False
Sudbury,preprocessed_Sudbury3D.hdf,706,1141404,1143167,1763,0,1763,0.0,,,,,46170050.0,515040900.0,False
Sudbury,preprocessed_Sudbury3D.hdf,707,1143167,1144930,1763,299,1464,0.16959727736812252,140.0,388.0,283.7725752508361,286.0,46383590.0,515237500.0,False
Sudbury,preprocessed_Sudbury3D.hdf,708,1144930,1146693,1763,299,1464,0.16959727736812252,21.0,187.0,126.82943143812709,130.0,46232431.0,515132600.0,False
Sudbury,preprocessed_Sudbury3D.hdf,709,1146693,1148456,1763,270,1493,0.15314804310833807,141.0,385.0,278.68888888888887,281.5,46379890.0,515242550.0,False
Sudbury,preprocessed_Sudbury3D.hdf,710,1148456,1150219,1763,299,1464,0.16959727736812252,41.0,184.0,131.23076923076923,138.0,46227109.0,515139050.0,False
Sudbury,preprocessed_Sudbury3D.hdf,711,1150219,1151982,1763,297,1466,0.16846284741917186,48.0,189.0,130.9090909090909,139.0,46224259.0,515142650.0,False
Sudbury,preprocessed_Sudbury3D.hdf,712,1151982,1153745,1763,299,1464,0.16959727736812252,134.0,376.0,278.5953177257525,287.0,46372409.0,515249850.0,False
Sudbury,preprocessed_Sudbury3D.hdf,713,1153745,1155508,1763,298,1465,0.16903006239364718,38.0,188.0,131.64093959731542,142.0,46220709.0,515146400.0,False
Sudbury,preprocessed_Sudbury3D.hdf,714,1155508,1157271,1763,299,1464,0.16959727736812252,132.0,372.0,278.3010033444816,287.0,46369600.0,515253200.0,False
Sudbury,preprocessed_Sudbury3D.hdf,715,1157271,1159034,1763,300,1463,0.17016449234259784,26.0,191.0,133.74666666666667,140.0,46214731.0,515149500.0,False
Sudbury,preprocessed_Sudbury3D.hdf,716,1159034,1160797,1763,299,1464,0.16959727736812252,138.0,374.0,283.3545150501672,291.0,46368781.0,515260950.0,False
Sudbury,preprocessed_Sudbury3D.hdf,717,1160797,1162560,1763,300,1463,0.17016449234259784,22.0,189.0,137.33333333333334,144.5,46211131.0,515154400.0,False
Sudbury,preprocessed_Sudbury3D.hdf,718,1162560,1164323,1763,299,1464,0.16959727736812252,139.0,376.0,283.82608695652175,291.0,46366800.0,515264600.0,False
Sudbury,preprocessed_Sudbury3D.hdf,719,1164323,1166086,1763,299,1464,0.16959727736812252,43.0,221.0,137.47826086956522,144.0,46073590.0,515190500.0,False
Sudbury,preprocessed_Sudbury3D.hdf,720,1166086,1167849,1763,299,1464,0.16959727736812252,138.0,372.0,281.1571906354515,286.0,46362300.0,515268550.0,False
Sudbury,preprocessed_Sudbury3D.hdf,721,1167849,1169612,1763,299,1464,0.16959727736812252,52.0,209.0,137.68896321070235,143.0,46072600.0,515196300.0,False
Sudbury,preprocessed_Sudbury3D.hdf,722,1169612,1171375,1763,299,1464,0.16959727736812252,51.0,212.0,138.36120401337791,143.0,46074431.0,515202450.0,False
Sudbury,preprocessed_Sudbury3D.hdf,723,1171375,1173138,1763,0,1763,0.0,,,,,46358059.0,515269000.0,False
Sudbury,preprocessed_Sudbury3D.hdf,724,1173138,1174901,1763,299,1464,0.16959727736812252,44.0,204.0,135.83612040133778,138.0,46077681.0,515207050.0,False
Sudbury,preprocessed_Sudbury3D.hdf,725,1174901,1176664,1763,298,1465,0.16903006239364718,37.0,202.0,134.4765100671141,138.5,46078409.0,515212450.0,False
Sudbury,preprocessed_Sudbury3D.hdf,726,1176664,1178427,1763,299,1464,0.16959727736812252,40.0,208.0,137.9665551839465,143.0,46082250.0,515216350.0,False
Sudbury,preprocessed_Sudbury3D.hdf,727,1178427,1180190,1763,299,1464,0.16959727736812252,39.0,209.0,142.5351170568562,151.0,46083140.0,515220850.0,False
Sudbury,preprocessed_Sudbury3D.hdf,728,1180190,1181953,1763,299,1464,0.16959727736812252,132.0,368.0,275.82608695652175,280.0,46352718.0,515272750.0,False
Sudbury,preprocessed_Sudbury3D.hdf,729,1181953,1183716,1763,296,1467,0.16789563244469655,27.0,205.0,138.29054054054055,147.0,46081000.0,515226100.0,False
Sudbury,preprocessed_Sudbury3D.hdf,730,1183716,1185479,1763,300,1463,0.17016449234259784,24.0,189.0,136.07666666666665,142.5,46206140.0,515149450.0,False
Sudbury,preprocessed_Sudbury3D.hdf,731,1185479,1187242,1763,298,1465,0.16903006239364718,134.0,359.0,275.5536912751678,281.0,46349359.0,515276550.0,False
Sudbury,preprocessed_Sudbury3D.hdf,732,1187242,1189005,1763,299,1464,0.16959727736812252,131.0,360.0,270.2608695652174,278.0,46343950.0,515277550.0,False
Sudbury,preprocessed_Sudbury3D.hdf,733,1189005,1190768,1763,299,1464,0.16959727736812252,37.0,210.0,140.73244147157192,149.0,46078640.0,515231950.0,False
Sudbury,preprocessed_Sudbury3D.hdf,734,1190768,1192531,1763,295,1468,0.1673284174702212,53.0,204.0,144.06440677966103,155.0,46076500.0,515237200.0,False
Sudbury,preprocessed_Sudbury3D.hdf,735,1192531,1194294,1763,299,1464,0.16959727736812252,142.0,362.0,272.32107023411373,281.0,46337090.0,515286950.0,False
Sudbury,preprocessed_Sudbury3D.hdf,736,1194294,1196057,1763,294,1469,0.16676120249574589,65.0,203.0,149.62244897959184,157.5,46073100.0,515241200.0,False
Sudbury,preprocessed_Sudbury3D.hdf,737,1196057,1197820,1763,300,1463,0.17016449234259784,48.0,211.0,146.76,151.0,46068618.0,515244850.0,False
Sudbury,preprocessed_Sudbury3D.hdf,739,1197820,1199583,1763,300,1463,0.17016449234259784,29.0,209.0,136.51333333333332,140.5,46065890.0,515249600.0,False
Sudbury,preprocessed_Sudbury3D.hdf,740,1199583,1201346,1763,298,1465,0.16903006239364718,28.0,208.0,140.05704697986576,144.0,46063059.0,515254550.0,False
Sudbury,preprocessed_Sudbury3D.hdf,741,1201346,1203109,1763,300,1463,0.17016449234259784,45.0,216.0,145.21666666666667,151.0,46058459.0,515257750.0,False
Sudbury,preprocessed_Sudbury3D.hdf,742,1203109,1204872,1763,299,1464,0.16959727736812252,155.0,364.0,278.7324414715719,287.0,46334590.0,515296200.0,False
Sudbury,preprocessed_Sudbury3D.hdf,743,1204872,1206635,1763,299,1464,0.16959727736812252,57.0,225.0,149.247491638796,151.0,46052718.0,515259750.0,False
Sudbury,preprocessed_Sudbury3D.hdf,744,1206635,1208398,1763,292,1471,0.16562677254679523,39.0,186.0,136.19520547945206,148.0,46201031.0,515154950.0,False
Sudbury,preprocessed_Sudbury3D.hdf,745,1208398,1210161,1763,300,1463,0.17016449234259784,71.0,236.0,161.79333333333332,166.0,46050918.0,515254450.0,False
Sudbury,preprocessed_Sudbury3D.hdf,746,1210161,1211924,1763,299,1464,0.16959727736812252,159.0,365.0,279.943143812709,287.0,46330531.0,515298900.0,False
Sudbury,preprocessed_Sudbury3D.hdf,747,1211924,1213687,1763,300,1463,0.17016449234259784,40.0,191.0,134.76333333333332,148.0,46197990.0,515160750.0,False
Sudbury,preprocessed_Sudbury3D.hdf,748,1213687,1215450,1763,299,1464,0.16959727736812252,63.0,240.0,156.87959866220737,163.0,46050100.0,515248050.0,False
Sudbury,preprocessed_Sudbury3D.hdf,749,1215450,1217213,1763,299,1464,0.16959727736812252,143.0,363.0,276.3578595317726,282.0,46325990.0,515301350.0,False
Sudbury,preprocessed_Sudbury3D.hdf,750,1217213,1218976,1763,300,1463,0.17016449234259784,34.0,191.0,134.93,147.0,46196631.0,515164200.0,False
Sudbury,preprocessed_Sudbury3D.hdf,751,1218976,1220739,1763,298,1465,0.16903006239364718,45.0,223.0,147.30872483221478,151.0,46049368.0,515242450.0,False
Sudbury,preprocessed_Sudbury3D.hdf,752,1220739,1222502,1763,299,1464,0.16959727736812252,136.0,358.0,276.371237458194,284.0,46321550.0,515305950.0,False
Sudbury,preprocessed_Sudbury3D.hdf,753,1222502,1224265,1763,295,1468,0.1673284174702212,25.0,196.0,134.8271186440678,143.0,46193118.0,515168550.0,False
Sudbury,preprocessed_Sudbury3D.hdf,754,1224265,1226028,1763,300,1463,0.17016449234259784,46.0,219.0,145.11333333333334,150.0,46044081.0,515243050.0,False
Sudbury,preprocessed_Sudbury3D.hdf,755,1226028,1227791,1763,299,1464,0.16959727736812252,18.0,193.0,135.05685618729098,142.0,46190518.0,515170450.0,False
Sudbury,preprocessed_Sudbury3D.hdf,756,1227791,1229554,1763,298,1465,0.16903006239364718,133.0,357.0,275.496644295302,283.0,46317831.0,515308400.0,False
Sudbury,preprocessed_Sudbury3D.hdf,757,1229554,1231317,1763,300,1463,0.17016449234259784,78.0,254.0,167.62,169.5,46040681.0,515247600.0,False
Sudbury,preprocessed_Sudbury3D.hdf,758,1231317,1233080,1763,299,1464,0.16959727736812252,21.0,192.0,135.6086956521739,142.0,46187290.0,515173300.0,False
Sudbury,preprocessed_Sudbury3D.hdf,759,1233080,1234843,1763,0,1763,0.0,,,,,46312481.0,515312650.0,False
Sudbury,preprocessed_Sudbury3D.hdf,760,1234843,1236606,1763,300,1463,0.17016449234259784,105.0,265.0,186.81,188.5,46039690.0,515252950.0,False
Sudbury,preprocessed_Sudbury3D.hdf,761,1236606,1238369,1763,299,1464,0.16959727736812252,113.0,262.0,188.42140468227424,189.0,46039240.0,515258250.0,False
Sudbury,preprocessed_Sudbury3D.hdf,762,1238369,1240132,1763,298,1465,0.16903006239364718,29.0,199.0,137.1476510067114,144.0,46185168.0,515176500.0,False
Sudbury,preprocessed_Sudbury3D.hdf,763,1240132,1241895,1763,300,1463,0.17016449234259784,90.0,254.0,174.36,175.5,46036559.0,515262000.0,False
Sudbury,preprocessed_Sudbury3D.hdf,764,1241895,1243643,1748,300,1448,0.17162471395881007,33.0,251.0,165.54666666666665,166.0,46031040.0,515263950.0,False
Sudbury,preprocessed_Sudbury3D.hdf,765,1243643,1245406,1763,300,1463,0.17016449234259784,56.0,232.0,147.68,149.0,46025809.0,515265850.0,False
Sudbury,preprocessed_Sudbury3D.hdf,766,1245406,1247169,1763,300,1463,0.17016449234259784,42.0,193.0,136.50666666666666,150.0,46199181.0,515157100.0,False
Sudbury,preprocessed_Sudbury3D.hdf,767,1247169,1248932,1763,300,1463,0.17016449234259784,68.0,247.0,163.04,167.0,46020231.0,515267850.0,False
Sudbury,preprocessed_Sudbury3D.hdf,768,1248932,1250695,1763,0,1763,0.0,,,,,46015381.0,515270800.0,False
Sudbury,preprocessed_Sudbury3D.hdf,769,1250695,1252458,1763,278,1485,0.15768576290414066,78.0,270.0,180.77338129496403,186.5,46010490.0,515273300.0,False
Sudbury,preprocessed_Sudbury3D.hdf,770,1252458,1254221,1763,289,1474,0.16392512762336925,56.0,261.0,175.159169550173,182.0,46004681.0,515273450.0,False
Sudbury,preprocessed_Sudbury3D.hdf,771,1254221,1255984,1763,278,1485,0.15768576290414066,41.0,275.0,183.40287769784172,185.0,45998940.0,515274000.0,False
Sudbury,preprocessed_Sudbury3D.hdf,772,1255984,1257747,1763,263,1500,0.14917753828701077,57.0,284.0,183.65399239543726,186.0,45993240.0,515275350.0,False
Sudbury,preprocessed_Sudbury3D.hdf,773,1257747,1259510,1763,257,1506,0.14577424844015882,68.0,287.0,191.65369649805447,194.0,45988281.0,515277700.0,False
Sudbury,preprocessed_Sudbury3D.hdf,774,1259510,1261273,1763,0,1763,0.0,,,,,45982950.0,515280250.0,False
Sudbury,preprocessed_Sudbury3D.hdf,775,1261273,1263036,1763,0,1763,0.0,,,,,45977731.0,515282750.0,False
Sudbury,preprocessed_Sudbury3D.hdf,776,1263036,1264799,1763,0,1763,0.0,,,,,45972100.0,515283400.0,False
Sudbury,preprocessed_Sudbury3D.hdf,777,1264799,1266562,1763,0,1763,0.0,,,,,45966440.0,515279750.0,False
Sudbury,preprocessed_Sudbury3D.hdf,778,1266562,1268325,1763,0,1763,0.0,,,,,45960859.0,515281150.0,False
Sudbury,preprocessed_Sudbury3D.hdf,782,1268325,1270088,1763,299,1464,0.16959727736812252,114.0,347.0,266.7993311036789,277.0,46306318.0,515311500.0,False
Sudbury,preprocessed_Sudbury3D.hdf,783,1270088,1271851,1763,298,1465,0.16903006239364718,122.0,349.0,236.81543624161074,237.5,46368809.0,515094600.0,False
Sudbury,preprocessed_Sudbury3D.hdf,784,1271851,1273614,1763,297,1466,0.16846284741917186,40.0,221.0,128.92929292929293,137.0,46007259.0,515173150.0,False
Sudbury,preprocessed_Sudbury3D.hdf,785,1273614,1275377,1763,297,1466,0.16846284741917186,110.0,358.0,266.23569023569024,277.0,46299340.0,515314000.0,False
Sudbury,preprocessed_Sudbury3D.hdf,786,1275377,1277140,1763,0,1763,0.0,,,,,46010959.0,515162750.0,False
Sudbury,preprocessed_Sudbury3D.hdf,787,1277140,1278903,1763,299,1464,0.16959727736812252,108.0,355.0,267.0769230769231,278.0,46296890.0,515319250.0,False
Sudbury,preprocessed_Sudbury3D.hdf,788,1278903,1280666,1763,299,1464,0.16959727736812252,118.0,344.0,233.61204013377926,235.0,46366459.0,515096700.0,False
Sudbury,preprocessed_Sudbury3D.hdf,789,1280666,1282429,1763,296,1467,0.16789563244469655,37.0,195.0,128.1891891891892,134.5,46003368.0,515177650.0,False
Sudbury,preprocessed_Sudbury3D.hdf,790,1282429,1284192,1763,0,1763,0.0,,,,,46286100.0,515334100.0,False
Sudbury,preprocessed_Sudbury3D.hdf,803,1284192,1285955,1763,299,1464,0.16959727736812252,145.0,397.0,296.3344481605351,307.0,46286759.0,515351250.0,False
Sudbury,preprocessed_Sudbury3D.hdf,804,1285955,1287718,1763,297,1466,0.16846284741917186,43.0,215.0,132.87878787878788,136.0,45988309.0,515196350.0,False
Sudbury,preprocessed_Sudbury3D.hdf,805,1287718,1289481,1763,299,1464,0.16959727736812252,63.0,300.0,188.55183946488293,188.0,46337318.0,515111050.0,False
Sudbury,preprocessed_Sudbury3D.hdf,806,1289481,1291244,1763,297,1466,0.16846284741917186,33.0,212.0,133.06397306397307,135.0,45983950.0,515200350.0,False
Sudbury,preprocessed_Sudbury3D.hdf,807,1291244,1293007,1763,298,1465,0.16903006239364718,53.0,288.0,181.76510067114094,183.0,46334009.0,515114250.0,False
Sudbury,preprocessed_Sudbury3D.hdf,808,1293007,1294770,1763,297,1466,0.16846284741917186,25.0,217.0,135.87542087542087,139.0,45979568.0,515204250.0,False
Sudbury,preprocessed_Sudbury3D.hdf,809,1294770,1296533,1763,294,1469,0.16676120249574589,40.0,283.0,174.63945578231292,176.0,46332109.0,515123500.0,False
Sudbury,preprocessed_Sudbury3D.hdf,810,1296533,1298296,1763,297,1466,0.16846284741917186,23.0,225.0,138.95286195286195,144.0,45974268.0,515207600.0,False
Sudbury,preprocessed_Sudbury3D.hdf,811,1298296,1300059,1763,0,1763,0.0,,,,,46285940.0,515357150.0,False
Sudbury,preprocessed_Sudbury3D.hdf,812,1300059,1301822,1763,289,1474,0.16392512762336925,36.0,229.0,146.14532871972318,151.0,45968218.0,515208300.0,False
Sudbury,preprocessed_Sudbury3D.hdf,813,1301822,1303585,1763,299,1464,0.16959727736812252,29.0,282.0,169.10033444816054,170.0,46328100.0,515128950.0,False
Sudbury,preprocessed_Sudbury3D.hdf,814,1303585,1305348,1763,299,1464,0.16959727736812252,163.0,404.0,305.23745819397993,315.0,46285281.0,515362650.0,False
Sudbury,preprocessed_Sudbury3D.hdf,815,1305348,1307111,1763,283,1480,0.1605218377765173,41.0,227.0,145.26855123674912,148.0,45962318.0,515209150.0,False
Sudbury,preprocessed_Sudbury3D.hdf,816,1307111,1308874,1763,299,1464,0.16959727736812252,21.0,279.0,165.94648829431438,170.0,46326081.0,515133500.0,False
Sudbury,preprocessed_Sudbury3D.hdf,817,1308874,1310637,1763,297,1466,0.16846284741917186,168.0,423.0,313.0942760942761,321.0,46283131.0,515370150.0,False
Sudbury,preprocessed_Sudbury3D.hdf,819,1310637,1312400,1763,297,1466,0.16846284741917186,51.0,239.0,157.14141414141415,161.0,45956250.0,515208850.0,False
Sudbury,preprocessed_Sudbury3D.hdf,820,1312400,1314163,1763,242,1521,0.13726602382302894,42.0,245.0,151.61157024793388,159.5,45953390.0,515214800.0,False
Sudbury,preprocessed_Sudbury3D.hdf,821,1314163,1315926,1763,0,1763,0.0,,,,,46280109.0,515374600.0,False
Sudbury,preprocessed_Sudbury3D.hdf,822,1315926,1317689,1763,0,1763,0.0,,,,,45949200.0,515219900.0,False
Sudbury,preprocessed_Sudbury3D.hdf,823,1317689,1319452,1763,0,1763,0.0,,,,,46326790.0,515137700.0,False
Sudbury,preprocessed_Sudbury3D.hdf,824,1319452,1321215,1763,151,1612,0.08564946114577425,40.0,276.0,147.3112582781457,147.0,45943550.0,515222350.0,False
Sudbury,preprocessed_Sudbury3D.hdf,825,1321215,1322962,1747,271,1476,0.1551230681167716,177.0,407.0,313.309963099631,325.0,46275240.0,515377150.0,False
Sudbury,preprocessed_Sudbury3D.hdf,826,1322962,1324725,1763,129,1634,0.07317073170731707,156.0,279.0,216.48062015503876,214.0,45940518.0,515227700.0,False
Sudbury,preprocessed_Sudbury3D.hdf,827,1324725,1326488,1763,0,1763,0.0,,,,,45937668.0,515232700.0,False
Sudbury,preprocessed_Sudbury3D.hdf,828,1326488,1328251,1763,0,1763,0.0,,,,,46268440.0,515378300.0,False
Sudbury,preprocessed_Sudbury3D.hdf,829,1328251,1330014,1763,292,1471,0.16562677254679523,20.0,282.0,165.45890410958904,171.0,46326790.0,515137700.0,False
Sudbury,preprocessed_Sudbury3D.hdf,830,1330014,1331777,1763,0,1763,0.0,,,,,46262731.0,515379250.0,False
Sudbury,preprocessed_Sudbury3D.hdf,831,1331777,1333540,1763,0,1763,0.0,,,,,45939140.0,515238900.0,False
Sudbury,preprocessed_Sudbury3D.hdf,832,1333540,1335303,1763,0,1763,0.0,,,,,46330118.0,515142900.0,False
Sudbury,preprocessed_Sudbury3D.hdf,833,1335303,1337066,1763,0,1763,0.0,,,,,45936881.0,515244050.0,False
Sudbury,preprocessed_Sudbury3D.hdf,834,1337066,1338829,1763,0,1763,0.0,,,,,46257668.0,515378100.0,False
Sudbury,preprocessed_Sudbury3D.hdf,835,1338829,1340592,1763,0,1763,0.0,,,,,46329440.0,515148800.0,False
Sudbury,preprocessed_Sudbury3D.hdf,837,1340592,1342355,1763,0,1763,0.0,,,,,46323590.0,515150400.0,False
Sudbury,preprocessed_Sudbury3D.hdf,838,1342355,1344118,1763,0,1763,0.0,,,,,46319518.0,515151100.0,False
Sudbury,preprocessed_Sudbury3D.hdf,839,1344118,1345881,1763,0,1763,0.0,,,,,46041118.0,515260150.0,False
Sudbury,preprocessed_Sudbury3D.hdf,840,1345881,1347644,1763,16,1747,0.009075439591605219,311.0,377.0,351.6875,362.0,46246700.0,515379550.0,False
Sudbury,preprocessed_Sudbury3D.hdf,841,1347644,1349407,1763,0,1763,0.0,,,,,46316290.0,515152800.0,False
Sudbury,preprocessed_Sudbury3D.hdf,842,1349407,1351170,1763,0,1763,0.0,,,,,46046859.0,515261250.0,False
Sudbury,preprocessed_Sudbury3D.hdf,843,1351170,1352933,1763,0,1763,0.0,,,,,46241150.0,515381500.0,False
Sudbury,preprocessed_Sudbury3D.hdf,847,1352933,1354696,1763,136,1627,0.07714123652864435,136.0,378.0,278.625,295.0,46236081.0,515392050.0,False
Sudbury,preprocessed_Sudbury3D.hdf,848,1354696,1356459,1763,261,1502,0.14804310833806011,50.0,223.0,149.62452107279694,150.0,46050700.0,515272050.0,False
Sudbury,preprocessed_Sudbury3D.hdf,849,1356459,1358222,1763,264,1499,0.1497447532614861,16.0,264.0,141.46212121212122,133.0,46307881.0,515156500.0,False
Sudbury,preprocessed_Sudbury3D.hdf,850,1358222,1359985,1763,0,1763,0.0,,,,,46232000.0,515395350.0,False
Sudbury,preprocessed_Sudbury3D.hdf,851,1359985,1361748,1763,299,1464,0.16959727736812252,33.0,227.0,148.9866220735786,149.0,46050700.0,515278350.0,False
Sudbury,preprocessed_Sudbury3D.hdf,852,1361748,1363511,1763,294,1469,0.16676120249574589,21.0,252.0,148.2312925170068,147.0,46305500.0,515162100.0,False
Sudbury,preprocessed_Sudbury3D.hdf,853,1363511,1365274,1763,298,1465,0.16903006239364718,26.0,234.0,149.13422818791946,152.0,46048918.0,515284200.0,False
Sudbury,preprocessed_Sudbury3D.hdf,854,1365274,1367037,1763,96,1667,0.05445263754963131,172.0,367.0,269.3333333333333,264.5,46229459.0,515399800.0,False
Sudbury,preprocessed_Sudbury3D.hdf,855,1367037,1368800,1763,274,1489,0.15541690300623937,28.0,249.0,139.47080291970804,132.5,46300100.0,515167450.0,False
Sudbury,preprocessed_Sudbury3D.hdf,856,1368800,1370563,1763,288,1475,0.16335791264889393,29.0,243.0,142.55208333333334,141.5,46294609.0,515173050.0,False
Sudbury,preprocessed_Sudbury3D.hdf,857,1370563,1372326,1763,297,1466,0.16846284741917186,33.0,242.0,151.92592592592592,154.0,46048190.0,515289500.0,False
Sudbury,preprocessed_Sudbury3D.hdf,858,1372326,1374089,1763,279,1484,0.158252977878616,28.0,238.0,139.25089605734766,137.0,46289940.0,515177050.0,False
Sudbury,preprocessed_Sudbury3D.hdf,859,1374089,1375852,1763,0,1763,0.0,,,,,46226818.0,515401550.0,False
Sudbury,preprocessed_Sudbury3D.hdf,860,1375852,1377615,1763,297,1466,0.16846284741917186,44.0,245.0,155.97643097643098,161.0,46048768.0,515295850.0,False
Sudbury,preprocessed_Sudbury3D.hdf,861,1377615,1379378,1763,288,1475,0.16335791264889393,25.0,239.0,142.64930555555554,138.5,46285290.0,515180850.0,False
Sudbury,preprocessed_Sudbury3D.hdf,862,1379378,1381141,1763,294,1469,0.16676120249574589,49.0,244.0,157.8843537414966,163.0,46050431.0,515300300.0,False
Sudbury,preprocessed_Sudbury3D.hdf,863,1381141,1382904,1763,285,1478,0.16165626772546796,21.0,231.0,140.94736842105263,140.0,46277718.0,515183750.0,False
Sudbury,preprocessed_Sudbury3D.hdf,864,1382904,1384667,1763,159,1604,0.09018718094157686,45.0,245.0,127.68553459119497,129.0,46051231.0,515305450.0,False
Sudbury,preprocessed_Sudbury3D.hdf,865,1384667,1386430,1763,245,1518,0.13896766874645491,33.0,231.0,144.5591836734694,156.0,46277031.0,515192250.0,False
Sudbury,preprocessed_Sudbury3D.hdf,866,1386430,1388193,1763,109,1654,0.06182643221781055,38.0,159.0,101.59633027522936,111.0,46049781.0,515310350.0,False
Sudbury,preprocessed_Sudbury3D.hdf,867,1388193,1389956,1763,0,1763,0.0,,,,,46275468.0,515194700.0,False
Sudbury,preprocessed_Sudbury3D.hdf,869,1389956,1391719,1763,198,1565,0.11230856494611458,33.0,265.0,158.54545454545453,152.5,46044690.0,515313750.0,False
Sudbury,preprocessed_Sudbury3D.hdf,870,1391719,1393482,1763,0,1763,0.0,,,,,46271540.0,515201000.0,False
Sudbury,preprocessed_Sudbury3D.hdf,871,1393482,1395245,1763,259,1504,0.14690867838910948,145.0,389.0,286.8455598455598,302.0,46251668.0,515376400.0,False
Sudbury,preprocessed_Sudbury3D.hdf,872,1395245,1397008,1763,199,1564,0.1128757799205899,22.0,268.0,160.35175879396985,154.0,46041168.0,515314400.0,False
Sudbury,preprocessed_Sudbury3D.hdf,873,1397008,1398771,1763,0,1763,0.0,,,,,46266200.0,515207750.0,False
Sudbury,preprocessed_Sudbury3D.hdf,874,1398771,1400534,1763,238,1525,0.13499716392512762,26.0,252.0,157.4579831932773,163.5,46036731.0,515315650.0,False
Sudbury,preprocessed_Sudbury3D.hdf,875,1400534,1402297,1763,0,1763,0.0,,,,,46262081.0,515210700.0,False
Sudbury,preprocessed_Sudbury3D.hdf,876,1402297,1404060,1763,190,1573,0.10777084515031196,38.0,272.0,159.87894736842105,159.5,46030959.0,515318400.0,False
Sudbury,preprocessed_Sudbury3D.hdf,877,1404060,1405823,1763,0,1763,0.0,,,,,46258140.0,515214400.0,False
Sudbury,preprocessed_Sudbury3D.hdf,878,1405823,1407586,1763,94,1669,0.05331820760068066,44.0,244.0,142.9468085106383,149.0,46026400.0,515321650.0,False
Sudbury,preprocessed_Sudbury3D.hdf,879,1407586,1409349,1763,288,1475,0.16335791264889393,116.0,366.0,267.4895833333333,284.5,46242640.0,515361800.0,False
Sudbury,preprocessed_Sudbury3D.hdf,880,1409349,1411112,1763,0,1763,0.0,,,,,46255581.0,515218600.0,False
Sudbury,preprocessed_Sudbury3D.hdf,881,1411112,1412875,1763,275,1488,0.15598411798071468,59.0,285.0,188.16,191.0,46020781.0,515326600.0,False
Sudbury,preprocessed_Sudbury3D.hdf,882,1412875,1414638,1763,0,1763,0.0,,,,,46237331.0,515345200.0,False
Sudbury,preprocessed_Sudbury3D.hdf,883,1414638,1416401,1763,97,1666,0.055019852524106634,74.0,270.0,166.82474226804123,178.0,46018090.0,515330700.0,False
Sudbury,preprocessed_Sudbury3D.hdf,884,1416401,1418164,1763,50,1713,0.02836074872376631,98.0,178.0,137.24,138.5,46015040.0,515334450.0,False
Sudbury,preprocessed_Sudbury3D.hdf,885,1418164,1419927,1763,294,1469,0.16676120249574589,84.0,340.0,229.76190476190476,247.0,46225100.0,515336400.0,False
